production_countries,popularity,vote_average,vote_count,runtime,Action,Animation,Aventure,Comédie,Crime,Documentaire,Drame,Familial,Fantastique,Guerre,Histoire,Horreur,Musique,Mystère,Romance,Science-Fiction,Thriller,Téléfilm,Western,release_year
1,18.2514,8.295,16019,110,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1994
0,18.1434,6.931,23352,130,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
0,18.1316,6.995,211,87,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025
0,18.0867,7.839,18388,110,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2007
0,18.029,7.061,9483,109,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1986
0,55.3787,6.5,44,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026
0,52.5169,8.014,37575,145,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
0,50.5036,8.234,31829,149,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018
0,50.1455,6.5,16,148,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026
0,48.7914,6.799,291,107,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2026
0,47.6255,7.933,21878,148,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021
0,46.6774,7.022,488,90,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022
0,46.1774,8.011,2691,96,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2025
0,44.9599,7.748,3808,155,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025
0,41.1285,6.949,1573,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025
0,39.1343,6.268,3263,134,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025
0,39.4168,7.055,1553,113,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026
0,37.8048,8.234,27600,181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019
0,34.9667,6.316,7950,115,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015
0,35.3234,6.985,1203,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2026
0,35.101,7.558,8534,128,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024
0,11.3237,7.418,9494,122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015
0,11.3148,6.573,15750,133,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1999
0,11.2752,7.086,128,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2026
0,11.2704,7.699,5065,98,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1987
0,11.2692,7.944,11046,178,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1995
0,11.2468,8.006,8921,153,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2019
0,11.2392,7.81,12209,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988
0,11.2276,6.847,670,111,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2025
0,11.2132,7.427,18374,146,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
0,11.2054,6.509,18267,112,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2013
0,11.1906,6.8,6652,115,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998
0,11.1808,7.219,1862,118,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
0,11.1289,7.637,14972,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014
0,11.1006,7.53,16188,131,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014
0,11.0984,6.7,128,93,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2025
0,16.0578,6.732,18427,137,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
0,16.0014,7.722,18807,115,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
0,15.9963,7.583,16807,140,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018
0,15.9626,5.864,2503,83,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2011
0,15.8565,6.922,11675,83,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005
0,15.788,7.286,3430,127,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025
0,15.7789,6.472,1355,119,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025
0,15.7052,6.811,6980,125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022
0,15.6727,7.581,21928,130,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
0,15.6178,7.223,9407,98,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
0,15.6142,7.266,15377,168,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007
0,15.5603,7.217,11237,137,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015
0,15.4577,5.991,229,127,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2025
0,15.4473,6.548,554,106,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
0,15.3413,7.301,1918,116,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2024
0,15.1481,5.98,3051,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2025
0,14.9222,7.577,5255,102,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2023
0,14.8887,7.589,8865,94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1999
1,9.5491,5.8,105,77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024
0,9.5231,7.021,269,120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025
0,9.5023,6.577,6350,86,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1994
0,9.4949,7.331,2680,100,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2021
0,9.4923,7.878,14990,137,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004
0,9.4708,6.959,8757,110,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
0,9.4598,7.275,4466,86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
0,9.4562,6.868,4421,105,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2018
0,9.4459,7.1,8601,116,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
0,9.4384,6.359,6063,140,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
0,9.4345,5.624,5121,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018
0,9.431,6.503,11229,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
0,9.4179,6.113,4856,95,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
0,9.4088,7.8,6056,88,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009
0,9.4016,7.905,29601,121,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014
0,10.3824,6.656,5904,147,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
0,10.3576,7.151,12611,122,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012
0,10.3562,7.27,3995,87,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2022
0,10.3178,6.806,4509,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
0,10.3145,7.58,679,100,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2003
0,10.2518,7.073,11884,138,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2003
0,10.1994,5.592,6416,105,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2007
0,10.1952,6.704,6093,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011
0,10.1774,7.464,14859,140,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2005
0,10.1421,7.495,9699,110,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984
0,10.1299,7.027,5766,130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
0,10.1093,5.958,8705,165,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014
0,10.061,6.775,1697,103,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1998
0,10.0603,6.944,11963,98,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
0,10.0572,7.245,9934,122,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019
0,8.2586,7.413,2278,102,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991
0,8.2542,6.329,4530,91,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
0,8.238,7.222,9674,131,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
0,8.2362,7.43,10445,128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009
0,8.2325,5.935,5995,113,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
0,8.2317,7.926,1538,118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023
0,8.226,7.518,6545,122,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001
0,7.922,6.451,2142,115,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024
0,8.2232,6.878,10775,108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
0,8.2122,7.0,4995,137,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022
0,8.2064,6.0,7039,113,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019
0,8.2048,6.808,1313,82,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1994
0,8.1847,6.036,5230,90,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007
0,8.1812,6.709,4310,91,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2006
0,9.3983,6.485,6371,132,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
0,9.3785,6.304,3800,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990
0,9.3725,6.812,3270,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006
0,9.3705,6.935,3088,105,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024
0,9.3575,6.936,6966,178,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2001
0,9.3547,6.903,13422,140,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014
0,9.3464,6.525,7394,95,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008
0,9.3401,7.025,1493,85,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
0,9.3399,6.306,9731,93,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2007
0,9.3362,7.5,16329,134,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
0,9.3307,6.833,69,98,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025
0,9.3307,7.307,5033,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
0,9.3266,7.783,8919,95,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2021
0,9.3253,5.853,4490,98,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
0,9.3008,7.222,23219,142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2012
0,9.2661,6.8,5932,120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018
0,8.8892,6.558,9222,135,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018
0,8.8728,6.592,4807,85,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006
0,8.87,7.851,11011,127,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
0,8.8571,6.866,3372,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1987
0,8.8455,7.055,5852,139,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997
0,8.8444,6.223,6403,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
0,8.8384,5.913,944,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025
0,8.808,7.115,8713,124,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020
0,8.7978,7.795,1164,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2025
0,8.7971,6.9,4441,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003
0,8.7914,5.579,6234,140,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003
0,8.7741,6.416,5630,128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2019
0,8.7305,5.675,598,105,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
0,8.7209,6.175,1579,87,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014
0,7.387,6.369,666,108,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2025
0,7.3837,6.581,3136,77,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
0,7.3815,6.972,6369,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990
0,7.3809,6.2,3456,100,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1988
0,7.379,6.804,1095,104,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2023
1,7.3595,6.017,90,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025
0,7.3552,6.453,3462,95,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
0,7.3544,5.74,510,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2025
0,7.3468,6.518,3521,86,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2008
0,7.3435,7.428,4715,117,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2013
0,7.3281,6.873,3367,133,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2001
0,7.1031,6.8,4201,94,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2015
0,7.3102,6.087,5129,88,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2008
0,7.3082,7.5,1972,128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1960
0,7.3048,6.226,4053,136,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995
0,8.7137,5.941,3336,105,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023
0,8.7078,6.706,7116,111,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010
0,8.6943,6.66,7592,131,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2012
0,8.6857,6.855,10780,136,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017
0,8.6856,5.941,1143,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025
0,8.6711,6.54,7878,127,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010
0,8.6662,6.903,14130,118,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018
0,8.6645,6.333,6426,148,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021
0,8.657,6.447,7474,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018
0,8.6307,6.713,3399,113,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2004
0,8.587,6.935,3806,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013
0,8.6217,7.324,1691,115,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022
0,8.6147,7.372,7117,97,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2012
0,8.5928,6.753,4072,115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993
0,8.5884,6.886,10970,109,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
0,8.5795,6.513,4113,154,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
0,7.7057,7.537,6145,103,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988
0,7.6982,7.26,13108,88,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2009
0,7.6929,6.983,3681,138,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1996
0,7.6881,6.6,3823,113,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996
0,7.6681,6.79,1551,110,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025
0,7.6588,7.353,9567,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2002
0,7.6525,6.506,4656,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011
0,7.614,5.9,5198,110,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2013
0,7.6095,6.359,2158,104,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2002
0,8.137,6.067,3240,95,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005
0,8.1306,6.05,1130,100,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
0,8.2838,6.487,1626,125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025
0,8.1206,7.103,5445,135,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997
0,8.1191,7.6,2432,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1993
0,8.119,6.77,4656,116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
0,8.1071,7.079,3169,87,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2004
0,8.1046,6.978,10162,132,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2019
0,8.0918,6.889,2599,120,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2003
0,8.0907,7.27,3920,144,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2016
0,6.2364,6.429,564,123,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2025
0,8.0886,6.8,7021,115,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020
0,8.0884,7.653,19922,136,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014
0,8.0791,7.041,6459,107,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1996
0,7.8392,6.878,4717,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1988
0,7.793,6.188,6203,112,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
0,7.8309,6.865,3379,140,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018
0,7.8243,6.762,7577,125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006
0,7.8156,6.584,113,96,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025
0,7.815,7.442,4120,88,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2020
0,8.6648,7.032,1371,147,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022
0,7.7942,6.817,14426,119,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017
0,7.7766,6.7,3111,88,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1985
0,7.7671,5.984,1314,118,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016
0,7.7523,6.589,3366,95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004
0,7.7476,5.963,4447,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
0,7.7276,5.954,809,100,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2020
0,7.7204,6.947,7052,126,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992
0,9.259,7.448,9091,147,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
0,9.22,7.779,13857,108,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1989
0,9.2049,6.168,5512,109,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1997
0,9.2043,7.082,8361,142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018
0,9.1768,7.273,6848,112,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2012
0,9.1593,7.704,3354,134,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023
0,9.1554,6.53,7556,110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008
0,9.1538,7.122,8401,108,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
0,9.1312,7.471,953,140,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023
0,9.123,7.3,5344,81,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1970
0,9.1168,5.878,2512,102,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
0,9.1038,6.866,6738,116,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
0,9.1005,6.304,7525,107,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2006
0,9.0701,7.231,8522,126,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989
0,9.0686,6.298,4587,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2010
0,9.0594,7.304,16260,128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004
0,9.7973,7.005,22653,124,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011
0,9.7782,5.687,423,95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
0,9.777,7.291,6575,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020
0,9.7739,7.4,8943,119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990
0,11.0941,7.172,6120,106,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022
0,9.7623,6.7,6684,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
0,9.7375,5.959,485,104,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1996
0,9.7024,7.112,10722,133,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011
0,9.6991,7.381,2870,122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023
0,9.6864,6.936,433,112,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2024
0,9.6839,7.196,6586,125,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1993
0,9.683,6.051,6667,149,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
0,9.2145,7.036,3003,98,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022
0,9.5923,6.875,2168,116,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023
0,9.5867,7.7,3930,112,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1968
0,10.0227,5.516,7611,110,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2017
0,9.938,6.1,13624,120,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
0,9.9259,5.991,4198,107,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2009
0,9.9068,6.746,11127,97,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021
0,9.8952,7.5,2528,93,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022
0,9.8783,6.036,6679,90,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
0,9.8511,6.8,6914,119,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995
0,9.8124,6.353,9728,116,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014
0,9.8047,6.851,4686,97,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2018
0,9.8019,6.637,3605,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2020
0,8.5491,8.087,1453,80,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020
0,8.5205,6.314,5407,100,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2009
0,8.5144,5.834,4719,90,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2007
0,8.505,8.1,1228,253,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
0,8.4907,6.4,7227,124,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016
0,8.4873,6.483,4887,92,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2005
0,8.4745,6.1,1936,87,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1986
